"","game_id","schedule_season","schedule_week","schedule_date","team_home_id","stadium","weather_temperature","weather_wind_mph","weather_humidity","weather_detail"
"10861","20130929CHIDET",2013,"4",2013-09-29,"DET","Ford Field",72,0,NA,"indoor"
"10862","20130929CINCLE",2013,"4",2013-09-29,"CLE","FirstEnergy Stadium",73,9,67,""
"10863","20130929DALLAC",2013,"4",2013-09-29,"LAC","Qualcomm Stadium",80,7,27,""
"10864","20130929INDJAX",2013,"4",2013-09-29,"JAX","EverBank Field",80,12,65,""
"10865","20130929NEATL",2013,"4",2013-09-29,"ATL","Georgia Dome",72,0,NA,"indoor"
"10866","20130929NYGKC",2013,"4",2013-09-29,"KC","Arrowhead Stadium",73,5,65,""
"10867","20130929NYJTEN",2013,"4",2013-09-29,"TEN","Nissan Stadium",74,4,51,"rain"
"10868","20130929PHIDEN",2013,"4",2013-09-29,"DEN","Sports Authority Field at Mile High",76,8,16,""
"10869","20130929PITMIN",2013,"4",2013-09-29,"MIN","Wembley Stadium",54,11,86,""
"10870","20130929SEAHOU",2013,"4",2013-09-29,"HOU","Reliant Stadium",82,9,90,"retractable (open roof)"
"10871","20130929WASLVR",2013,"4",2013-09-29,"LVR","Oakland Coliseum",77,5,52,""
"10872","20130930MIANO",2013,"4",2013-09-30,"NO","Louisiana Superdome",72,0,NA,"indoor"
"10873","20131003BUFCLE",2013,"5",2013-10-03,"CLE","FirstEnergy Stadium",75,8,73,"rain"
"10874","20131006BALMIA",2013,"5",2013-10-06,"MIA","Sun Life Stadium",87,6,56,""
"10875","20131006CARARI",2013,"5",2013-10-06,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"10876","20131006DENDAL",2013,"5",2013-10-06,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"10877","20131006DETGB",2013,"5",2013-10-06,"GB","Lambeau Field",61,12,59,""
"10878","20131006HOUSF",2013,"5",2013-10-06,"SF","Candlestick Park",76,9,40,""
"10879","20131006JAXLAR",2013,"5",2013-10-06,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"10880","20131006KCTEN",2013,"5",2013-10-06,"TEN","Nissan Stadium",74,6,83,"rain"
"10881","20131006LACLVR",2013,"5",2013-10-06,"LVR","Oakland Coliseum",70,2,NA,""
"10882","20131006NECIN",2013,"5",2013-10-06,"CIN","Paul Brown Stadium",74,7,93,""
"10883","20131006NOCHI",2013,"5",2013-10-06,"CHI","Soldier Field",61,12,49,""
"10884","20131006PHINYG",2013,"5",2013-10-06,"NYG","MetLife Stadium",69,9,100,"fog"
"10885","20131006SEAIND",2013,"5",2013-10-06,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"10886","20131007NYJATL",2013,"5",2013-10-07,"ATL","Georgia Dome",72,0,NA,"indoor"
"10887","20131010NYGCHI",2013,"6",2013-10-10,"CHI","Soldier Field",63,6,74,""
"10888","20131013ARISF",2013,"6",2013-10-13,"SF","Candlestick Park",67,5,55,""
"10889","20131013CARMIN",2013,"6",2013-10-13,"MIN","Mall of America Field",72,0,NA,"indoor"
"10890","20131013CINBUF",2013,"6",2013-10-13,"BUF","Ralph Wilson Stadium",68,5,70,""
"10891","20131013DETCLE",2013,"6",2013-10-13,"CLE","FirstEnergy Stadium",67,8,78,""
"10892","20131013GBBAL",2013,"6",2013-10-13,"BAL","M&T Bank Stadium",68,10,83,"rain"
"10893","20131013JAXDEN",2013,"6",2013-10-13,"DEN","Sports Authority Field at Mile High",59,7,53,""
"10894","20131013LARHOU",2013,"6",2013-10-13,"HOU","Reliant Stadium",76,5,94,"retractable (open roof)"
"10895","20131013LVRKC",2013,"6",2013-10-13,"KC","Arrowhead Stadium",70,7,41,""
"10896","20131013NONE",2013,"6",2013-10-13,"NE","Gillette Stadium",59,7,57,""
"10897","20131013PHITB",2013,"6",2013-10-13,"TB","Raymond James Stadium",84,4,42,""
"10898","20131013PITNYJ",2013,"6",2013-10-13,"NYJ","MetLife Stadium",65,10,68,""
"10899","20131013TENSEA",2013,"6",2013-10-13,"SEA","CenturyLink Field",57,4,80,""
"10900","20131013WASDAL",2013,"6",2013-10-13,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"10901","20131014INDLAC",2013,"6",2013-10-14,"LAC","Qualcomm Stadium",69,3,69,""
"10902","20131017SEAARI",2013,"7",2013-10-17,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"10903","20131020BALPIT",2013,"7",2013-10-20,"PIT","Heinz Field",57,7,49,""
"10904","20131020BUFMIA",2013,"7",2013-10-20,"MIA","Sun Life Stadium",87,5,57,""
"10905","20131020CHIWAS",2013,"7",2013-10-20,"WAS","FedEx Field",62,8,39,""
"10906","20131020CINDET",2013,"7",2013-10-20,"DET","Ford Field",72,0,NA,"indoor"
"10907","20131020CLEGB",2013,"7",2013-10-20,"GB","Lambeau Field",46,8,65,""
"10908","20131020DALPHI",2013,"7",2013-10-20,"PHI","Lincoln Financial Field",62,13,39,""
"10909","20131020DENIND",2013,"7",2013-10-20,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"10910","20131020HOUKC",2013,"7",2013-10-20,"KC","Arrowhead Stadium",70,15,36,""
"10911","20131020LACJAX",2013,"7",2013-10-20,"JAX","EverBank Field",77,7,NA,""
"10912","20131020LARCAR",2013,"7",2013-10-20,"CAR","Bank of America Stadium",68,4,42,""
"10913","20131020NENYJ",2013,"7",2013-10-20,"NYJ","MetLife Stadium",65,12,36,""
"10914","20131020SFTEN",2013,"7",2013-10-20,"TEN","Nissan Stadium",68,4,32,""
"10915","20131020TBATL",2013,"7",2013-10-20,"ATL","Georgia Dome",72,0,NA,"indoor"
"10916","20131021MINNYG",2013,"7",2013-10-21,"NYG","MetLife Stadium",57,7,63,""
"10917","20131024CARTB",2013,"8",2013-10-24,"TB","Raymond James Stadium",70,5,53,""
"10918","20131027ATLARI",2013,"8",2013-10-27,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"10919","20131027BUFNO",2013,"8",2013-10-27,"NO","Louisiana Superdome",72,0,NA,"indoor"
"10920","20131027CLEKC",2013,"8",2013-10-27,"KC","Arrowhead Stadium",61,9,46,""
"10921","20131027DALDET",2013,"8",2013-10-27,"DET","Ford Field",72,0,NA,"indoor"
"10922","20131027GBMIN",2013,"8",2013-10-27,"MIN","Mall of America Field",72,0,NA,"indoor"
"10923","20131027MIANE",2013,"8",2013-10-27,"NE","Gillette Stadium",53,14,45,""
"10924","20131027NYGPHI",2013,"8",2013-10-27,"PHI","Lincoln Financial Field",58,13,40,""
"10925","20131027NYJCIN",2013,"8",2013-10-27,"CIN","Paul Brown Stadium",57,3,45,""
"10926","20131027PITLVR",2013,"8",2013-10-27,"LVR","Oakland Coliseum",59,17,81,""
"10927","20131027SFJAX",2013,"8",2013-10-27,"JAX","Wembley Stadium",73,13,63,""
"10928","20131027WASDEN",2013,"8",2013-10-27,"DEN","Sports Authority Field at Mile High",69,8,14,""
"10929","20131028SEALAR",2013,"8",2013-10-28,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"10930","20131031CINMIA",2013,"9",2013-10-31,"MIA","Sun Life Stadium",79,8,76,""
"10931","20131103ATLCAR",2013,"9",2013-11-03,"CAR","Bank of America Stadium",62,12,41,""
"10932","20131103BALCLE",2013,"9",2013-11-03,"CLE","FirstEnergy Stadium",46,9,54,""
"10933","20131103INDHOU",2013,"9",2013-11-03,"HOU","Reliant Stadium",60,8,78,"retractable (open roof)"
"10934","20131103KCBUF",2013,"9",2013-11-03,"BUF","Ralph Wilson Stadium",38,7,58,""
"10935","20131103LACWAS",2013,"9",2013-11-03,"WAS","FedEx Field",57,20,41,""
"10936","20131103MINDAL",2013,"9",2013-11-03,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"10937","20131103NONYJ",2013,"9",2013-11-03,"NYJ","MetLife Stadium",53,8,53,""
"10938","20131103PHILVR",2013,"9",2013-11-03,"LVR","Oakland Coliseum",62,6,30,""
"10939","20131103PITNE",2013,"9",2013-11-03,"NE","Gillette Stadium",44,6,44,""
"10940","20131103TBSEA",2013,"9",2013-11-03,"SEA","CenturyLink Field",52,4,68,""
"10941","20131103TENLAR",2013,"9",2013-11-03,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"10942","20131104CHIGB",2013,"9",2013-11-04,"GB","Lambeau Field",49,6,77,""
"10943","20131107WASMIN",2013,"10",2013-11-07,"MIN","Mall of America Field",72,0,NA,"indoor"
"10944","20131110BUFPIT",2013,"10",2013-11-10,"PIT","Heinz Field",46,21,56,""
"10945","20131110CARSF",2013,"10",2013-11-10,"SF","Candlestick Park",62,6,65,""
"10946","20131110CINBAL",2013,"10",2013-11-10,"BAL","M&T Bank Stadium",62,17,36,""
"10947","20131110DALNO",2013,"10",2013-11-10,"NO","Louisiana Superdome",72,0,NA,"indoor"
"10948","20131110DENLAC",2013,"10",2013-11-10,"LAC","Qualcomm Stadium",78,6,14,""
"10949","20131110DETCHI",2013,"10",2013-11-10,"CHI","Soldier Field",47,6,51,""
"10950","20131110HOUARI",2013,"10",2013-11-10,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"10951","20131110JAXTEN",2013,"10",2013-11-10,"TEN","Nissan Stadium",65,6,40,""
"10952","20131110LARIND",2013,"10",2013-11-10,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"10953","20131110LVRNYG",2013,"10",2013-11-10,"NYG","MetLife Stadium",53,14,71,"rain"
"10954","20131110PHIGB",2013,"10",2013-11-10,"GB","Lambeau Field",46,9,48,""
"10955","20131110SEAATL",2013,"10",2013-11-10,"ATL","Georgia Dome",72,0,NA,"indoor"
"10956","20131111MIATB",2013,"10",2013-11-11,"TB","Raymond James Stadium",73,5,74,""
"10957","20131114INDTEN",2013,"11",2013-11-14,"TEN","Nissan Stadium",44,5,36,""
"10958","20131117ARIJAX",2013,"11",2013-11-17,"JAX","EverBank Field",79,8,NA,""
"10959","20131117ATLTB",2013,"11",2013-11-17,"TB","Raymond James Stadium",79,6,74,""
"10960","20131117BALCHI",2013,"11",2013-11-17,"CHI","Soldier Field",68,24,82,""
"10961","20131117CLECIN",2013,"11",2013-11-17,"CIN","Paul Brown Stadium",64,7,92,""
"10962","20131117DETPIT",2013,"11",2013-11-17,"PIT","Heinz Field",60,12,87,"rain"
"10963","20131117GBNYG",2013,"11",2013-11-17,"NYG","MetLife Stadium",61,2,100,"fog"
"10964","20131117KCDEN",2013,"11",2013-11-17,"DEN","Sports Authority Field at Mile High",43,6,34,""
"10965","20131117LACMIA",2013,"11",2013-11-17,"MIA","Sun Life Stadium",81,8,67,""
"10966","20131117LVRHOU",2013,"11",2013-11-17,"HOU","Reliant Stadium",85,3,75,"retractable (open roof)"
"10967","20131117MINSEA",2013,"11",2013-11-17,"SEA","CenturyLink Field",50,5,81,""
"10968","20131117NYJBUF",2013,"11",2013-11-17,"BUF","Ralph Wilson Stadium",62,17,71,""
"10969","20131117SFNO",2013,"11",2013-11-17,"NO","Louisiana Superdome",72,0,NA,"indoor"
"10970","20131117WASPHI",2013,"11",2013-11-17,"PHI","Lincoln Financial Field",67,7,71,""
"10971","20131118NECAR",2013,"11",2013-11-18,"CAR","Bank of America Stadium",59,8,35,""
"10972","20131121NOATL",2013,"12",2013-11-21,"ATL","Georgia Dome",72,0,NA,"indoor"
"10973","20131124CARMIA",2013,"12",2013-11-24,"MIA","Sun Life Stadium",82,17,55,"rain"
"10974","20131124CHILAR",2013,"12",2013-11-24,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"10975","20131124DALNYG",2013,"12",2013-11-24,"NYG","MetLife Stadium",26,7,40,""
"10976","20131124DENNE",2013,"12",2013-11-24,"NE","Gillette Stadium",23,22,29,""
"10977","20131124INDARI",2013,"12",2013-11-24,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"10978","20131124JAXHOU",2013,"12",2013-11-24,"HOU","Reliant Stadium",50,9,55,"retractable (open roof)"
"10979","20131124LACKC",2013,"12",2013-11-24,"KC","Arrowhead Stadium",28,4,50,""
"10980","20131124MINGB",2013,"12",2013-11-24,"GB","Lambeau Field",20,10,52,""
"10981","20131124NYJBAL",2013,"12",2013-11-24,"BAL","M&T Bank Stadium",34,26,23,""
"10982","20131124PITCLE",2013,"12",2013-11-24,"CLE","FirstEnergy Stadium",33,31,84,"snow"
"10983","20131124TBDET",2013,"12",2013-11-24,"DET","Ford Field",72,0,NA,"indoor"
"10984","20131124TENLVR",2013,"12",2013-11-24,"LVR","Oakland Coliseum",59,5,56,""
"10985","20131125SFWAS",2013,"12",2013-11-25,"WAS","FedEx Field",35,8,37,""
"10986","20131128GBDET",2013,"13",2013-11-28,"DET","Ford Field",72,0,NA,"indoor"
"10987","20131128LVRDAL",2013,"13",2013-11-28,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"10988","20131128PITBAL",2013,"13",2013-11-28,"BAL","M&T Bank Stadium",37,2,39,""
"10989","20131201ARIPHI",2013,"13",2013-12-01,"PHI","Lincoln Financial Field",47,5,53,""
"10990","20131201ATLBUF",2013,"13",2013-12-01,"BUF","Rogers Centre",72,0,NA,"indoor"
"10991","20131201CHIMIN",2013,"13",2013-12-01,"MIN","Mall of America Field",72,0,NA,"indoor"
"10992","20131201CINLAC",2013,"13",2013-12-01,"LAC","Qualcomm Stadium",77,5,26,""
"10993","20131201DENKC",2013,"13",2013-12-01,"KC","Arrowhead Stadium",55,4,47,""
"10994","20131201JAXCLE",2013,"13",2013-12-01,"CLE","FirstEnergy Stadium",44,8,61,""
"10995","20131201LARSF",2013,"13",2013-12-01,"SF","Candlestick Park",66,6,72,"fog"
"10996","20131201MIANYJ",2013,"13",2013-12-01,"NYJ","MetLife Stadium",49,5,59,""
"10997","20131201NEHOU",2013,"13",2013-12-01,"HOU","Reliant Stadium",67,7,72,"retractable (open roof)"
"10998","20131201NYGWAS",2013,"13",2013-12-01,"WAS","FedEx Field",43,3,72,""
"10999","20131201TBCAR",2013,"13",2013-12-01,"CAR","Bank of America Stadium",57,5,55,""
"11000","20131201TENIND",2013,"13",2013-12-01,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"11001","20131202NOSEA",2013,"13",2013-12-02,"SEA","CenturyLink Field",42,6,62,""
"11002","20131205HOUJAX",2013,"14",2013-12-05,"JAX","EverBank Field",72,7,73,""
"11003","20131208ATLGB",2013,"14",2013-12-08,"GB","Lambeau Field",9,9,80,"snow"
"11004","20131208BUFTB",2013,"14",2013-12-08,"TB","Raymond James Stadium",83,13,62,""
"11005","20131208CARNO",2013,"14",2013-12-08,"NO","Louisiana Superdome",72,0,NA,"indoor"
"11006","20131208CLENE",2013,"14",2013-12-08,"NE","Gillette Stadium",31,5,46,""
"11007","20131208DETPHI",2013,"14",2013-12-08,"PHI","Lincoln Financial Field",27,7,56,"snow | fog"
"11008","20131208INDCIN",2013,"14",2013-12-08,"CIN","Paul Brown Stadium",28,7,85,""
"11009","20131208KCWAS",2013,"14",2013-12-08,"WAS","FedEx Field",30,5,79,"snow"
"11010","20131208LARARI",2013,"14",2013-12-08,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"11011","20131208LVRNYJ",2013,"14",2013-12-08,"NYJ","MetLife Stadium",34,6,51,""
"11012","20131208MIAPIT",2013,"14",2013-12-08,"PIT","Heinz Field",26,9,73,"snow | fog"
"11013","20131208MINBAL",2013,"14",2013-12-08,"BAL","M&T Bank Stadium",33,7,67,"snow | Freezing rain"
"11014","20131208NYGLAC",2013,"14",2013-12-08,"LAC","Qualcomm Stadium",53,8,53,""
"11015","20131208SEASF",2013,"14",2013-12-08,"SF","Candlestick Park",45,5,49,""
"11016","20131208TENDEN",2013,"14",2013-12-08,"DEN","Sports Authority Field at Mile High",19,7,63,""
"11017","20131209DALCHI",2013,"14",2013-12-09,"CHI","Soldier Field",8,9,63,""
"11018","20131212LACDEN",2013,"15",2013-12-12,"DEN","Sports Authority Field at Mile High",39,6,50,""
"11019","20131215ARITEN",2013,"15",2013-12-15,"TEN","Nissan Stadium",37,5,64,""
"11020","20131215BUFJAX",2013,"15",2013-12-15,"JAX","EverBank Field",66,8,NA,""
"11021","20131215CHICLE",2013,"15",2013-12-15,"CLE","FirstEnergy Stadium",25,12,82,"snow"
"11022","20131215CINPIT",2013,"15",2013-12-15,"PIT","Heinz Field",27,20,66,""
"11023","20131215GBDAL",2013,"15",2013-12-15,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"11024","20131215HOUIND",2013,"15",2013-12-15,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"11025","20131215KCLVR",2013,"15",2013-12-15,"LVR","Oakland Coliseum",64,6,39,""
"11026","20131215NEMIA",2013,"15",2013-12-15,"MIA","Sun Life Stadium",85,14,70,""
"11027","20131215NOLAR",2013,"15",2013-12-15,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"11028","20131215NYJCAR",2013,"15",2013-12-15,"CAR","Bank of America Stadium",54,5,47,""
"11029","20131215PHIMIN",2013,"15",2013-12-15,"MIN","Mall of America Field",72,0,NA,"indoor"
"11030","20131215SEANYG",2013,"15",2013-12-15,"NYG","MetLife Stadium",40,7,88,""
"11031","20131215SFTB",2013,"15",2013-12-15,"TB","Raymond James Stadium",70,7,64,""
"11032","20131215WASATL",2013,"15",2013-12-15,"ATL","Georgia Dome",72,0,NA,"indoor"
"11033","20131216BALDET",2013,"15",2013-12-16,"DET","Ford Field",72,0,NA,"indoor"
"11034","20131222ARISEA",2013,"16",2013-12-22,"SEA","CenturyLink Field",50,6,94,"fog"
"11035","20131222CHIPHI",2013,"16",2013-12-22,"PHI","Lincoln Financial Field",62,5,82,""
"11036","20131222CLENYJ",2013,"16",2013-12-22,"NYJ","MetLife Stadium",70,12,65,""
"11037","20131222DALWAS",2013,"16",2013-12-22,"WAS","FedEx Field",65,9,92,""
"11038","20131222DENHOU",2013,"16",2013-12-22,"HOU","Reliant Stadium",59,3,79,"retractable (open roof)"
"11039","20131222INDKC",2013,"16",2013-12-22,"KC","Arrowhead Stadium",25,8,84,""
"11040","20131222LVRLAC",2013,"16",2013-12-22,"LAC","Qualcomm Stadium",69,7,45,""
"11041","20131222MIABUF",2013,"16",2013-12-22,"BUF","Ralph Wilson Stadium",41,8,79,"rain | fog"
"11042","20131222MINCIN",2013,"16",2013-12-22,"CIN","Paul Brown Stadium",53,13,80,""
"11043","20131222NEBAL",2013,"16",2013-12-22,"BAL","M&T Bank Stadium",65,8,75,"rain"
"11044","20131222NOCAR",2013,"16",2013-12-22,"CAR","Bank of America Stadium",72,18,84,"rain | fog"
"11045","20131222NYGDET",2013,"16",2013-12-22,"DET","Ford Field",72,0,NA,"indoor"
"11046","20131222PITGB",2013,"16",2013-12-22,"GB","Lambeau Field",23,5,78,"snow | fog"
"11047","20131222TBLAR",2013,"16",2013-12-22,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"11048","20131222TENJAX",2013,"16",2013-12-22,"JAX","EverBank Field",82,13,NA,""
"11049","20131223ATLSF",2013,"16",2013-12-23,"SF","Candlestick Park",60,0,49,""
"11050","20131229BALCIN",2013,"17",2013-12-29,"CIN","Paul Brown Stadium",59,9,NA,""
"11051","20131229BUFNE",2013,"17",2013-12-29,"NE","Gillette Stadium",41,8,100,"rain | fog"
"11052","20131229CARATL",2013,"17",2013-12-29,"ATL","Georgia Dome",72,0,NA,"indoor"
"11053","20131229CLEPIT",2013,"17",2013-12-29,"PIT","Heinz Field",41,7,93,"rain | fog"
"11054","20131229DENLVR",2013,"17",2013-12-29,"LVR","Oakland Coliseum",71,8,16,""
"11055","20131229DETMIN",2013,"17",2013-12-29,"MIN","Mall of America Field",72,0,NA,"indoor"
"11056","20131229GBCHI",2013,"17",2013-12-29,"CHI","Soldier Field",26,16,88,""
"11057","20131229HOUTEN",2013,"17",2013-12-29,"TEN","Nissan Stadium",53,4,61,""
"11058","20131229JAXIND",2013,"17",2013-12-29,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"11059","20131229KCLAC",2013,"17",2013-12-29,"LAC","Qualcomm Stadium",73,2,14,""
"11060","20131229LARSEA",2013,"17",2013-12-29,"SEA","CenturyLink Field",44,5,93,""
"11061","20131229NYJMIA",2013,"17",2013-12-29,"MIA","Sun Life Stadium",79,12,84,""
"11062","20131229PHIDAL",2013,"17",2013-12-29,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"11063","20131229SFARI",2013,"17",2013-12-29,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"11064","20131229TBNO",2013,"17",2013-12-29,"NO","Louisiana Superdome",72,0,NA,"indoor"
"11065","20131229WASNYG",2013,"17",2013-12-29,"NYG","MetLife Stadium",42,5,100,"rain | fog"
"11066","20140104KCIND",2013,"Wildcard",2014-01-04,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"11067","20140104NOPHI",2013,"Wildcard",2014-01-04,"PHI","Lincoln Financial Field",NA,NA,NA,""
"11068","20140105LACCIN",2013,"Wildcard",2014-01-05,"CIN","Paul Brown Stadium",NA,NA,NA,""
"11069","20140105SFGB",2013,"Wildcard",2014-01-05,"GB","Lambeau Field",NA,NA,NA,""
"11070","20140111INDNE",2013,"Division",2014-01-11,"NE","Gillette Stadium",NA,NA,NA,""
"11071","20140111NOSEA",2013,"Division",2014-01-11,"SEA","CenturyLink Field",NA,NA,NA,""
"11072","20140112LACDEN",2013,"Division",2014-01-12,"DEN","Sports Authority Field at Mile High",NA,NA,NA,""
"11073","20140112SFCAR",2013,"Division",2014-01-12,"CAR","Bank of America Stadium",NA,NA,NA,""
"11074","20140119NEDEN",2013,"Conference",2014-01-19,"DEN","Sports Authority Field at Mile High",NA,NA,NA,""
"11075","20140119SFSEA",2013,"Conference",2014-01-19,"SEA","CenturyLink Field",NA,NA,NA,""
"11076","20140202SEADEN",2013,"Superbowl",2014-02-02,"DEN","MetLife Stadium",49,NA,NA,""
"11077","20140904GBSEA",2014,"1",2014-09-04,"SEA","CenturyLink Field",70,5,NA,""
"11078","20140907BUFCHI",2014,"1",2014-09-07,"CHI","Soldier Field",77,7,NA,""
"11079","20140907CARTB",2014,"1",2014-09-07,"TB","Raymond James Stadium",79,7,NA,""
"11080","20140907CINBAL",2014,"1",2014-09-07,"BAL","M&T Bank Stadium",78,0,NA,""
"11081","20140907CLEPIT",2014,"1",2014-09-07,"PIT","Heinz Field",72,6,NA,""
"11082","20140907INDDEN",2014,"1",2014-09-07,"DEN","Sports Authority Field at Mile High",70,6,NA,""
"11083","20140907JAXPHI",2014,"1",2014-09-07,"PHI","Lincoln Financial Field",80,6,NA,""
"11084","20140907LVRNYJ",2014,"1",2014-09-07,"NYJ","MetLife Stadium",80,3,NA,""
"11085","20140907MINLAR",2014,"1",2014-09-07,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"11086","20140907NEMIA",2014,"1",2014-09-07,"MIA","Sun Life Stadium",89,13,NA,""
"11087","20140907NOATL",2014,"1",2014-09-07,"ATL","Georgia Dome",72,0,NA,"indoor"
"11088","20140907SFDAL",2014,"1",2014-09-07,"DAL","Cowboys Stadium",72,0,NA,"indoor"
"11089","20140907TENKC",2014,"1",2014-09-07,"KC","Arrowhead Stadium",77,5,NA,""
"11090","20140907WASHOU",2014,"1",2014-09-07,"HOU","Reliant Stadium",82,12,NA,"retractable (open roof)"
"11091","20140908LACARI",2014,"1",2014-09-08,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"11092","20140908NYGDET",2014,"1",2014-09-08,"DET","Ford Field",72,0,NA,"indoor"
"11093","20140911PITBAL",2014,"2",2014-09-11,"BAL","M&T Bank Stadium",80,0,NA,""
"11094","20140914ARINYG",2014,"2",2014-09-14,"NYG","MetLife Stadium",71,5,NA,""
"11095","20140914ATLCIN",2014,"2",2014-09-14,"CIN","Paul Brown Stadium",68,4,NA,""
"11096","20140914CHISF",2014,"2",2014-09-14,"SF","Levi's Stadium",73,9,NA,""
"11097","20140914DALTEN",2014,"2",2014-09-14,"TEN","Nissan Stadium",77,6,NA,""
"11098","20140914DETCAR",2014,"2",2014-09-14,"CAR","Bank of America Stadium",68,7,NA,""
"11099","20140914HOULVR",2014,"2",2014-09-14,"LVR","Oakland Coliseum",73,10,NA,""
"11100","20140914JAXWAS",2014,"2",2014-09-14,"WAS","FedEx Field",67,4,NA,""
"11101","20140914KCDEN",2014,"2",2014-09-14,"DEN","Sports Authority Field at Mile High",82,14,NA,"rain"
"11102","20140914LARTB",2014,"2",2014-09-14,"TB","Raymond James Stadium",78,0,NA,""
"11103","20140914MIABUF",2014,"2",2014-09-14,"BUF","Ralph Wilson Stadium",61,4,NA,""
"11104","20140914NEMIN",2014,"2",2014-09-14,"MIN","TCF Bank Stadium",65,11,NA,""
"11105","20140914NOCLE",2014,"2",2014-09-14,"CLE","FirstEnergy Stadium",62,5,NA,""
"11106","20140914NYJGB",2014,"2",2014-09-14,"GB","Lambeau Field",63,11,NA,""
"11107","20140914SEALAC",2014,"2",2014-09-14,"LAC","Qualcomm Stadium",85,6,NA,""
"11108","20140915PHIIND",2014,"2",2014-09-15,"IND","Lucas Oil Stadium",72,0,NA,"indoor"
"11109","20140918TBATL",2014,"3",2014-09-18,"ATL","Georgia Dome",72,0,NA,"indoor"
"11110","20140921BALCLE",2014,"3",2014-09-21,"CLE","FirstEnergy Stadium",69,19,NA,""
"11111","20140921DALLAR",2014,"3",2014-09-21,"LAR","Edward Jones Dome",72,0,NA,"indoor"
